1.25,"Around[1.3029613018747075, 0.07848080946267226]"
1.26,"Around[1.3199051199347454, 0.08087223789371902]"
1.28,"Around[1.3199051199347454, 0.08087223789371902]"
1.3,"Around[1.4293388474469495, 0.09928441268689477]"
1.32,"Around[1.281691136154872, 0.07563065012909863]"
1.33,"Around[1.3569917927636792, 0.08651866371420609]"
1.35,"Around[1.4596163179072512, 0.10542154011779815]"
1.37,"Around[1.3748242427447424, 0.08944960838456523]"
1.38,"Around[1.4458284360284714, 0.1025593316582205]"
1.4,"Around[1.8733668799073149, 0.27509090252668217]"
1.42,"Around[1.4024954927578035, 0.09427596564672772]"
1.44,"Around[1.8538980299038914, 0.2613408084492863]"
1.45,"Around[1.3779986535467217, 0.08998685205105404]"
1.47,"Around[1.5125814630641448, 0.1175601613494209]"
1.49,"Around[1.3487915804830952, 0.0852192164700394]"
1.5,"Around[1.3551651187532445, 0.08622660998335747]"
1.52,"Around[1.5003905127029036, 0.11459688573778791]"
1.54,"Around[1.4160014245501429, 0.09674777146654961]"
1.56,"Around[1.4153701310642086, 0.09663010222288704]"
1.57,"Around[1.5944749343294253, 0.13938665562627603]"
1.59,"Around[1.666966809273999, 0.16415702563974824]"
1.61,"Around[1.5638831359514553, 0.1306812265490377]"
1.62,"Around[1.598587076560005, 0.14063000127605024]"
1.64,"Around[2.5, 0.8019735007986671]"
1.66,"Around[1.5901065584622152, 0.13808547716364614]"
1.67,"Around[1.8287188766126485, 0.24476309229815021]"
1.69,"Around[1.5987391702819083, 0.14067633562723061]"
1.71,"Around[1.5765924459341272, 0.13418480397537982]"
1.73,"Around[1.7306893045637943, 0.19159683048435408]"
1.74,"Around[1.9995797168775304, 0.38666237969214506]"
1.76,"Around[1.8040748713125154, 0.22977914932242585]"
1.78,"Around[1.8745125573155483, 0.27592633468026295]"
1.79,"Around[1.72838791188763, 0.19050171318579445]"
1.81,"Around[2.5, 0.5702583724144867]"
1.83,"Around[1.9165676771124711, 0.30871603904228373]"
1.85,"Around[1.8629691143319644, 0.2676433642722004]"
1.86,"Around[1.9298516517516724, 0.31996851085713973]"
1.88,"Around[1.668754495049202, 0.16484960555960423]"
1.9,"Around[1.5640832052631193, 0.1307351915794969]"
1.91,"Around[2.5, 0.8054938148055909]"
1.93,"Around[2.4355588868699165, 1.2221792571847314]"
1.95,"Around[1.5406390209294671, 0.1246529534600286]"
1.97,"Around[2.5, 0.6036321401479534]"
1.98,"Around[1.5520373924850182, 0.12755081782286534]"
2.,"Around[2.0922245682578913, 0.49650995615210475]"
2.02,"Around[1.8214133482800303, 0.24019674121173093]"
2.03,"Around[1.8816809958574807, 0.2812213908927356]"
2.05,"Around[1.8382610528469105, 0.25089023590993953]"
2.07,"Around[1.937684032822065, 0.32681333884947883]"
2.09,"Around[1.9792461555731915, 0.365844857907145]"
2.1,"Around[1.692700584354808, 0.1745415817803506]"
2.12,"Around[2.5, 1.3545499661704843]"
2.14,"Around[2.1847702971622986, 0.6367996026693697]"
2.15,"Around[2.2997270067458633, 0.887245594500983]"
2.17,"Around[1.8733668799073149, 0.27509090252668217]"
2.19,"Around[2.5, 0.9527810401210672]"
2.2,"Around[2.5, 1.0804947120882038]"
2.22,"Around[2.406521138597229, 1.151790751023012]"
2.24,"Around[1.8925560048678227, 0.28948093327079377]"
2.26,"Around[1.7700771925223453, 0.21097965472831556]"
2.27,"Around[2.273277998023649, 0.8248022720436208]"
2.29,"Around[2.5, 0.4440429996900416]"
2.31,"Around[1.7330902181330443, 0.1927481300985918]"
2.32,"Around[2.5, 1.1127796750104928]"
2.34,"Around[2.1553915202901623, 0.585237356736053]"
2.36,"Around[2.5, 0.9035730358104]"
2.38,"Around[2.5, 0.4916251198455796]"
2.39,"Around[2.2819950619170117, 0.8451214841639719]"
2.41,"Around[1.7954042690268304, 0.22478467606363248]"
2.43,"Around[2.0173453451732657, 0.4058077496149153]"
2.44,"Around[1.8528522002471983, 0.2606256429944862]"
2.46,"Around[1.8999081916364888, 0.295222653106134]"
2.48,"Around[2.5, 0.958151886631466]"
2.5,"Around[2.5, 0.8759791339722911]"
2.51,"Around[2.5, 0.8312798358855659]"
2.53,"Around[2.0457286681027314, 0.43827963101343675]"
2.55,"Around[1.912971773807837, 0.3057459698747243]"
